ID	MumID	Sex	LambAgeAugust	BirthYearF	RunDate	Plate	Age	AgeF	CapYearF	CapYear	LambAdult	IgAmp	IgEmp	IgGmp
5102	3261	F	849	2002	42412	66	2	2	2004	2004	Adults	0.794880727	0.345651255	0.877785706
5102	3261	F	1946	2002	42389	44	5	5	2007	2007	Adults	1.117386244	0.425306516	0.635629989
5103	3336	M	119	2002	42319	18	0	0	2002	2002	Lambs	1.314471692	0.143556024	0.101919399
5103	3336	M	484	2002	42419	70	1	1	2003	2003	Adults	2.231868603	0.68632023	0.568902571
5103	3336	M	852	2002	42412	66	2	2	2004	2004	Adults	1.525707994	0.699868094	0.470470739
5104	3991	F	493	2002	42419	70	1	1	2003	2003	Adults	1.949588512	1.413619397	0.470195986
5106	2852	M	488	2002	42419	70	1	1	2003	2003	Adults	1.18038728	0.897461834	0.743280002
5106	2852	M	854	2002	42412	66	2	2	2004	2004	Adults	0.918809687	0.915168894	0.669098706
5107	3771	F	125	2002	42319	18	0	0	2002	2002	Lambs	2.038715654	0.078834212	0.382569848
5110	3635	F	122	2002	42319	18	0	0	2002	2002	Lambs	0.911893306	0.059221425	0.113079885
5110	3635	F	484	2002	42419	70	1	1	2003	2003	Adults	1.309829606	0.534376739	1.071751699
5110	3635	F	849	2002	42412	66	2	2	2004	2004	Adults	0.85981567	0.56557956	1.010835315
5110	3635	F	1214	2002	42410	61	3	3	2005	2005	Adults	1.451206291	0.713517871	0.861920819
5110	3635	F	1576	2002	42404	57	4	4	2006	2006	Adults	1.679615251	0.85610485	0.89126982
5110	3635	F	1942	2002	42389	44	5	5	2007	2007	Adults	1.249895957	1.01003051	1.017453677
5110	3635	F	2305	2002	42382	37	6	6	2008	2008	Adults	1.898515345	1.169511334	0.888894733
5110	3635	F	2676	2002	42391	48	7	7	2009	2009	Adults	1.44967737	1.450329492	1.033874787
5111	3805	M	1589	2002	42404	57	4	4	2006	2006	Adults	2.204068947	0.293511527	0.404655593
5112	3297	M	118	2002	42319	18	0	0	2002	2002	Lambs	0.796796292	0.061638363	0.049965996
5112	3297	M	483	2002	42419	70	1	1	2003	2003	Adults	1.735543846	0.533077535	0.566260909
5112	3297	M	848	2002	42412	66	2	2	2004	2004	Adults	1.787145261	0.65472789	0.731008451
5112	3297	M	1213	2002	42410	61	3	3	2005	2005	Adults	1.513008787	0.452068741	0.527612559
5112	3297	M	1575	2002	42404	57	4	4	2006	2006	Adults	2.084921964	0.678023757	0.761630848
5112	3297	M	1941	2002	42389	44	5	5	2007	2007	Adults	1.777134658	0.83281104	0.466685599
5112	3297	M	2304	2002	42382	37	6	6	2008	2008	Adults	2.087208529	0.559862473	0.463214684
5113	2758	M	118	2002	42319	18	0	0	2002	2002	Lambs	1.011163653	0.031796429	0.101021945
5113	2758	M	483	2002	42419	70	1	1	2003	2003	Adults	1.917958383	0.204795204	0.649040362
5113	2758	M	848	2002	42412	66	2	2	2004	2004	Adults	1.819463197	0.532938699	0.552817578
5115	3682	F	487	2002	42419	70	1	1	2003	2003	Adults	1.055510285	0.501156146	0.688097611
5115	3682	F	1211	2002	42410	61	3	3	2005	2005	Adults	1.055110402	0.869937649	0.629749537
5115	3682	F	1576	2002	42404	58	4	4	2006	2006	Adults	1.22001021	1.251309675	0.637047371
5115	3682	F	1939	2002	42389	44	5	5	2007	2007	Adults	1.023372476	1.338105916	0.618268174
5115	3682	F	2301	2002	42382	37	6	6	2008	2008	Adults	1.230400771	1.601411401	0.566343576
5116	4288	F	122	2002	42319	18	0	0	2002	2002	Lambs	0.158400644	0.023789803	0.192408568
5117	4054	M	121	2002	42319	18	0	0	2002	2002	Lambs	0.111003489	0.083638579	0.120486929
5118	3306	M	121	2002	42319	18	0	0	2002	2002	Lambs	0.261333597	0.024157924	0.267798936
5118	3306	M	487	2002	42419	70	1	1	2003	2003	Adults	0.128140974	0.354755699	0.359328238
5119	3306	F	121	2002	42319	18	0	0	2002	2002	Lambs	0.38101839	0.090464943	0.126736079
5119	3306	F	487	2002	42419	70	1	1	2003	2003	Adults	0.518263853	0.429699	0.340966591
5120	4265	F	853	2002	42412	66	2	2	2004	2004	Adults	0.338307167	0.742142418	0.982346245
5120	4265	F	1944	2002	42389	44	5	5	2007	2007	Adults	1.203748394	0.823948885	0.770161413
5120	4265	F	2306	2002	42382	37	6	6	2008	2008	Adults	1.224731749	1.045190576	0.677902764
5120	4265	F	3402	2002	42300	8	9	9	2011	2011	Adults	0.342534528	0.366035674	0.541744465
5121	3653	F	116	2002	42319	18	0	0	2002	2002	Lambs	0.691991781	0.161179554	0.1764824
5122	3295	M	120	2002	42319	18	0	0	2002	2002	Lambs	0.602224683	0.055172096	0.101242012
5122	3295	M	848	2002	42412	66	2	2	2004	2004	Adults	1.371118444	0.581235795	0.970471135
5123	3366	M	122	2002	42319	18	0	0	2002	2002	Lambs	0.328853849	0.214641215	0.200044776
5123	3366	M	482	2002	42419	70	1	1	2003	2003	Adults	0.765090617	0.886796128	0.605980865
5123	3366	M	847	2002	42412	66	2	2	2004	2004	Adults	1.384224035	1.174887553	0.853893467
5123	3366	M	1212	2002	42410	61	3	3	2005	2005	Adults	0.512769311	0.765995822	0.607209245
5123	3366	M	1574	2002	42404	57	4	4	2006	2006	Adults	0.614816249	0.757942199	0.693252038
5126	4050	F	121	2002	42319	18	0	0	2002	2002	Lambs	0.113377428	0.011089637	0.101529333
5126	4050	F	487	2002	42419	70	1	1	2003	2003	Adults	1.070709292	0.230923132	0.753148378
5126	4050	F	846	2002	42412	66	2	2	2004	2004	Adults	0.235377035	0.349062869	0.968923947
5126	4050	F	1939	2002	42389	44	5	5	2007	2007	Adults	0.643964816	1.315277043	0.761921843
5126	4050	F	2308	2002	42382	37	6	6	2008	2008	Adults	0.704074997	1.257577879	0.788327589
5127	4353	F	117	2002	42319	18	0	0	2002	2002	Lambs	1.72859374	0.098983404	0.139227517
5128	4353	M	117	2002	42319	18	0	0	2002	2002	Lambs	1.773881933	0.027563041	0.075317055
5128	4353	M	853	2002	42412	66	2	2	2004	2004	Adults	2.41263742	1.265014678	0.538177387
5129	4149	F	124	2002	42319	18	0	0	2002	2002	Lambs	1.059997703	0.047404528	0.540962077
5129	4149	F	1222	2002	42405	60	3	3	2005	2005	Adults	0.649913181	0.043362968	0.445378697
5129	4149	F	1946	2002	42389	44	5	5	2007	2007	Adults	1.234225609	0.134346257	0.574075069
5129	4149	F	2682	2002	42391	48	7	7	2009	2009	Adults	1.42018472	0.187252108	0.604650596
5130	4149	F	124	2002	42319	18	0	0	2002	2002	Lambs	0.436396085	0.060005203	0.143932806
5131	3492	M	116	2002	42319	18	0	0	2002	2002	Lambs	0.953845029	0.078817665	0.18974096
5131	3492	M	481	2002	42419	70	1	1	2003	2003	Adults	1.668149805	0.409336446	0.396540013
5131	3492	M	846	2002	42412	66	2	2	2004	2004	Adults	1.699187665	0.599667185	0.607844419
5132	4239	M	119	2002	42319	18	0	0	2002	2002	Lambs	0.53465447	0.026734769	0.060243381
5132	4239	M	484	2002	42419	70	1	1	2003	2003	Adults	0.726325372	0.33192782	0.630680572
5133	4452	F	119	2002	42319	18	0	0	2002	2002	Lambs	0.788816774	0.073865499	0.106830363
5133	4452	F	484	2002	42419	70	1	1	2003	2003	Adults	1.941897912	0.865124789	1.161886102
5133	4452	F	849	2002	42412	66	2	2	2004	2004	Adults	1.339798837	0.719789106	0.723647346
5133	4452	F	1214	2002	42405	60	3	3	2005	2005	Adults	1.816193235	0.786773394	0.863352135
5133	4452	F	1576	2002	42404	57	4	4	2006	2006	Adults	1.934024705	0.822466348	0.713746348
5133	4452	F	1942	2002	42389	44	5	5	2007	2007	Adults	1.462233161	1.254939219	0.771772603
5133	4452	F	2304	2002	42382	37	6	6	2008	2008	Adults	2.044418586	1.179457521	0.598451142
5133	4452	F	2675	2002	42391	48	7	7	2009	2009	Adults	1.882345819	1.283568246	0.681287614
5133	4452	F	3038	2002	42377	36	8	8	2010	2010	Adults	2.032271078	1.210768798	0.45054353
5133	4452	F	3404	2002	42300	8	9	9	2011	2011	Adults	1.566333172	1.073260721	0.471850896
5134	3697	M	481	2002	42419	70	1	1	2003	2003	Adults	1.574640217	1.988491826	0.424215342
5134	3697	M	849	2002	42412	66	2	2	2004	2004	Adults	1.698681423	1.82975948	0.68885015
5135	3611	M	115	2002	42319	18	0	0	2002	2002	Lambs	0.599997708	0.017715811	0.037815899
5135	3611	M	480	2002	42419	70	1	1	2003	2003	Adults	2.156890665	0.513911419	1.294533489
5137	3245	F	115	2002	42319	18	0	0	2002	2002	Lambs	1.079968438	0.024434014	0.095501779
5137	3245	F	480	2002	42419	70	1	1	2003	2003	Adults	2.106233402	0.160056987	0.684849852
5137	3245	F	845	2002	42412	66	2	2	2004	2004	Adults	1.395141711	0.125313391	0.696698972
5137	3245	F	1938	2002	42389	44	5	5	2007	2007	Adults	1.607982061	0.376837871	0.332264477
5137	3245	F	2672	2002	42391	48	7	7	2009	2009	Adults	1.879015246	0.408380823	0.442235984
5138	3738	F	116	2002	42319	18	0	0	2002	2002	Lambs	1.923843978	0.139582887	0.088463811
5138	3738	F	481	2002	42424	71	1	1	2003	2003	Adults	1.740470344	1.296987107	0.50999585
5139	3750	M	115	2002	42319	18	0	0	2002	2002	Lambs	0.999646212	0.086681786	0.306980255
5139	3750	M	480	2002	42424	71	1	1	2003	2003	Adults	1.818049902	0.492624767	0.786085171
5139	3750	M	848	2002	42412	66	2	2	2004	2004	Adults	1.233025859	0.350315914	0.950899065
5140	4230	M	124	2002	42319	18	0	0	2002	2002	Lambs	1.428471318	0.165178116	0.1900738
5140	4230	M	490	2002	42424	71	1	1	2003	2003	Adults	2.527965289	0.4309154	0.52729415
5140	4230	M	855	2002	42412	66	2	2	2004	2004	Adults	1.925810092	0.778352668	0.806450025
5142	3708	M	119	2002	42319	18	0	0	2002	2002	Lambs	0.097389545	0.05831915	0.042417806
5143	4347	M	122	2002	42319	18	0	0	2002	2002	Lambs	2.182878161	0.102212422	0.657607603
5144	3371	M	484	2002	42424	71	1	1	2003	2003	Adults	1.94875064	0.324236876	0.48055455
5145	4358	F	2303	2002	42382	37	6	6	2008	2008	Adults	1.848296204	0.89027948	0.571460885
5145	4358	F	2674	2002	42391	48	7	7	2009	2009	Adults	1.349598679	0.778235311	0.605311672
5146	4097	F	115	2002	42319	18	0	0	2002	2002	Lambs	1.430976021	0.165796069	0.180305892
5146	4097	F	480	2002	42424	71	1	1	2003	2003	Adults	1.162875437	0.958008919	0.843273791
5146	4097	F	848	2002	42412	66	2	2	2004	2004	Adults	0.885234765	0.5148512	0.752249071
5147	2882	F	483	2002	42424	71	1	1	2003	2003	Adults	2.066545632	0.477331533	0.594439834
5147	2882	F	845	2002	42412	66	2	2	2004	2004	Adults	2.062270041	0.608131762	0.891410449
5147	2882	F	1575	2002	42404	57	4	4	2006	2006	Adults	2.340376457	0.781692865	0.850999174
5147	2882	F	1938	2002	42389	44	5	5	2007	2007	Adults	1.921333516	1.081162521	1.255650259
5147	2882	F	2300	2002	42382	37	6	6	2008	2008	Adults	2.438567897	1.115264713	0.878728991
5147	2882	F	3034	2002	42377	35	8	8	2010	2010	Adults	2.396315161	1.57475089	1.162954412
5148	3490	F	489	2002	42424	71	1	1	2003	2003	Adults	0.730843153	0.57757728	0.500625975
5148	3490	F	2313	2002	42382	37	6	6	2008	2008	Adults	1.379967846	0.617968921	0.557914984
5150	4287	M	480	2002	42424	71	1	1	2003	2003	Adults	0.883224596	0.315786113	0.673241544
5151	4380	F	489	2002	42424	71	1	1	2003	2003	Adults	1.705019907	0.655912787	0.462283319
5151	4380	F	1941	2002	42389	44	5	5	2007	2007	Adults	1.543438292	0.997685482	0.602651034
5151	4380	F	2303	2002	42382	37	6	6	2008	2008	Adults	1.766964555	0.854509777	0.522357424
5153	3808	F	113	2002	42319	19	0	0	2002	2002	Lambs	0.153883209	0.04454563	0.087665078
5153	3808	F	478	2002	42424	71	1	1	2003	2003	Adults	1.536310852	1.091742482	0.323518917
5153	3808	F	1936	2002	42389	44	5	5	2007	2007	Adults	1.568430294	1.832272542	0.47265184
5153	3808	F	3032	2002	42377	35	8	8	2010	2010	Adults	2.157152293	1.627099831	0.465890052
5153	3808	F	3398	2002	42300	8	9	9	2011	2011	Adults	2.024077229	1.44026027	0.547201363
5154	4269	M	121	2002	42319	19	0	0	2002	2002	Lambs	0.858625893	0.344143974	0.39366677
5154	4269	M	484	2002	42424	71	1	1	2003	2003	Adults	2.288169391	0.283048271	0.497276799
5154	4269	M	849	2002	42412	66	2	2	2004	2004	Adults	2.202276293	0.830517597	0.64384747
5155	4301	M	120	2002	42319	19	0	0	2002	2002	Lambs	0.622362525	0.001253944	0.219311603
5155	4301	M	480	2002	42424	71	1	1	2003	2003	Adults	0.651895781	0.463977525	0.387271164
5155	4301	M	845	2002	42412	66	2	2	2004	2004	Adults	0.372131029	0.421431699	0.569607751
5156	2960	F	843	2002	42412	66	2	2	2004	2004	Adults	0.413147706	0.1700074	1.08391397
5156	2960	F	1940	2002	42389	44	5	5	2007	2007	Adults	0.48954022	0.186395745	0.89392376
5156	2960	F	2670	2002	42391	48	7	7	2009	2009	Adults	0.706689628	0.282222182	0.859456895
5157	4406	F	117	2002	42319	19	0	0	2002	2002	Lambs	0.776936939	0.060675575	0.242356165
5158	3329	M	113	2002	42319	19	0	0	2002	2002	Lambs	0.127615409	0.035231777	0.380455584
5158	3329	M	478	2002	42424	71	1	1	2003	2003	Adults	0.089346525	0.399659938	0.418629681
5158	3329	M	843	2002	42412	66	2	2	2004	2004	Adults	0.195573321	0.604642556	0.742977656
5158	3329	M	2669	2002	42391	48	7	7	2009	2009	Adults	0.826662434	1.248332588	0.573470823
5159	3794	F	485	2002	42424	71	1	1	2003	2003	Adults	2.016599691	0.628938079	0.674561907
5159	3794	F	2676	2002	42391	48	7	7	2009	2009	Adults	2.285769334	1.16973222	0.762379767
5159	3794	F	3403	2002	42300	8	9	9	2011	2011	Adults	2.457131929	1.211468464	0.747802797
5161	4215	F	480	2002	42424	71	1	1	2003	2003	Adults	0.93580938	0.385552718	0.756322552
5161	4215	F	845	2002	42412	66	2	2	2004	2004	Adults	0.513499805	0.476782897	0.933924375
5163	3537	F	112	2002	42319	19	0	0	2002	2002	Lambs	1.64974379	0.373340437	0.238174132
5163	3537	F	477	2002	42424	71	1	1	2003	2003	Adults	2.088684382	0.582458343	0.589811334
5163	3537	F	842	2002	42412	66	2	2	2004	2004	Adults	1.74779774	0.796930602	0.884769601
5163	3537	F	1207	2002	42410	61	3	3	2005	2005	Adults	1.538465707	0.717316318	0.619986663
5163	3537	F	1569	2002	42404	57	4	4	2006	2006	Adults	1.886503874	0.884494854	0.664163313
5163	3537	F	1935	2002	42389	44	5	5	2007	2007	Adults	1.563172808	0.894794937	0.540338625
5163	3537	F	2298	2002	42382	37	6	6	2008	2008	Adults	2.23893145	0.721686742	0.718859768
5163	3537	F	2668	2002	42391	48	7	7	2009	2009	Adults	2.026729328	0.854183751	0.624599662
5163	3537	F	3031	2002	42377	36	8	8	2010	2010	Adults	2.326410556	0.563758838	0.606699448
5163	3537	F	3397	2002	42300	8	9	9	2011	2011	Adults	2.08050509	0.586778853	NA
5164	2839	M	112	2002	42319	19	0	0	2002	2002	Lambs	0.522228575	0.025197853	0.144973783
5167	3338	F	112	2002	42319	19	0	0	2002	2002	Lambs	0.475828725	0.072188443	0.086058933
5167	3338	F	477	2002	42424	71	1	1	2003	2003	Adults	1.226950297	0.510889879	0.599192582
5167	3338	F	845	2002	42412	66	2	2	2004	2004	Adults	0.968058052	0.647148619	0.98686092
5167	3338	F	1207	2002	42405	60	3	3	2005	2005	Adults	1.423970576	0.880950334	0.883298356
5167	3338	F	1572	2002	42404	57	4	4	2006	2006	Adults	1.579339069	0.997026896	0.819726527
5167	3338	F	1935	2002	42389	44	5	5	2007	2007	Adults	1.354066053	1.431110236	0.656406274
5167	3338	F	2297	2002	42382	37	6	6	2008	2008	Adults	1.339828225	1.167208455	0.544704303
5168	3655	M	844	2002	42412	66	2	2	2004	2004	Adults	1.372473394	0.240809881	0.588405553
5170	4201	F	120	2002	42319	19	0	0	2002	2002	Lambs	0.918131539	0.054532584	0.235997251
5170	4201	F	858	2002	42412	66	2	2	2004	2004	Adults	1.32916743	0.104618709	0.715694509
5170	4201	F	1585	2002	42404	57	4	4	2006	2006	Adults	1.729589598	0.280463726	0.562577333
5170	4201	F	1949	2002	42389	44	5	5	2007	2007	Adults	1.454761209	0.326516182	0.496508982
5170	4201	F	2312	2002	42382	37	6	6	2008	2008	Adults	2.126186433	0.274877059	0.434632194
5170	4201	F	2683	2002	42391	48	7	7	2009	2009	Adults	1.60815256	0.263157003	0.47658128
5170	4201	F	3046	2002	42377	35	8	8	2010	2010	Adults	1.678028426	0.306520963	0.644052837
5171	3638	M	119	2002	42319	19	0	0	2002	2002	Lambs	1.62167047	0.235494423	0.438263994
5171	3638	M	481	2002	42424	71	1	1	2003	2003	Adults	1.979902371	0.748632001	0.660595645
5172	3467	F	489	2002	42424	71	1	1	2003	2003	Adults	2.251572212	0.972546723	0.388578434
5172	3467	F	1941	2002	42389	44	5	5	2007	2007	Adults	1.544343619	2.517749813	0.477744917
5172	3467	F	2304	2002	42382	37	6	6	2008	2008	Adults	1.780289675	2.613557489	0.357621097
5173	3780	M	119	2002	42319	19	0	0	2002	2002	Lambs	1.615807101	0.125994193	0.452046401
5173	3780	M	844	2002	42412	66	2	2	2004	2004	Adults	1.803197074	0.953800557	0.68878743
5175	3828	M	480	2002	42424	71	1	1	2003	2003	Adults	1.831596027	0.549056129	0.516916193
5176	3315	F	116	2002	42319	19	0	0	2002	2002	Lambs	2.000137302	0.174655455	0.214443857
5176	3315	F	481	2002	42424	71	1	1	2003	2003	Adults	2.268780711	1.181350505	0.904913204
5176	3315	F	846	2002	42412	66	2	2	2004	2004	Adults	1.945839053	0.846215479	1.046075268
5176	3315	F	1211	2002	42410	61	3	3	2005	2005	Adults	2.224372047	0.829482615	1.000448235
5176	3315	F	1573	2002	42404	58	4	4	2006	2006	Adults	2.015000933	0.717629712	0.900028561
5176	3315	F	1939	2002	42389	44	5	5	2007	2007	Adults	NA	0.762394469	0.891910705
5176	3315	F	2301	2002	42382	37	6	6	2008	2008	Adults	2.220343918	0.85246253	0.873264482
5176	3315	F	2672	2002	42391	48	7	7	2009	2009	Adults	2.002191108	1.07084622	0.966197032
5176	3315	F	3035	2002	42377	36	8	8	2010	2010	Adults	1.999979781	0.823729382	0.708462855
5177	3315	M	116	2002	42319	19	0	0	2002	2002	Lambs	1.297861204	0.17911428	0.131373363
5177	3315	M	481	2002	42424	71	1	1	2003	2003	Adults	1.361881966	0.92305619	0.471653256
5178	3279	F	478	2002	42424	71	1	1	2003	2003	Adults	1.740074902	0.718825922	0.431327045
5178	3279	F	846	2002	42412	66	2	2	2004	2004	Adults	1.335629925	0.869494016	0.612701737
5178	3279	F	1575	2002	42404	58	4	4	2006	2006	Adults	1.368574331	1.097964386	0.582015072
5178	3279	F	1939	2002	42389	43	5	5	2007	2007	Adults	1.100936464	0.923372222	0.335427092
5178	3279	F	2302	2002	42382	37	6	6	2008	2008	Adults	1.475040028	1.174138071	0.580913723
5179	3585	M	844	2002	42412	66	2	2	2004	2004	Adults	1.267942668	0.60062991	0.52151369
5181	3326	M	112	2002	42319	19	0	0	2002	2002	Lambs	0.529220061	0.077273608	0.095221002
5182	4236	M	846	2002	42412	66	2	2	2004	2004	Adults	0.920075722	0.349572485	0.838906062
5183	4431	M	111	2002	42319	19	0	0	2002	2002	Lambs	0.441197657	0.098487636	0.158730799
5183	4431	M	476	2002	42424	71	1	1	2003	2003	Adults	1.922927855	0.183381939	0.380760206
5183	4431	M	844	2002	42412	66	2	2	2004	2004	Adults	1.809710174	0.352660081	0.527208903
5184	3350	M	108	2002	42319	19	0	0	2002	2002	Lambs	0.350665451	0	0.21690855
5184	3350	M	473	2002	42424	71	1	1	2003	2003	Adults	2.084012689	0.269904379	0.534038348
5184	3350	M	838	2002	42412	66	2	2	2004	2004	Adults	1.907314841	0.293720311	1.101866448
5251	3614	F	111	2002	42319	19	0	0	2002	2002	Lambs	0.634357302	0.37411848	0.272796881
5251	3614	F	476	2002	42424	71	1	1	2003	2003	Adults	1.53828412	0.542631024	0.520859578
5251	3614	F	841	2002	42412	66	2	2	2004	2004	Adults	0.699633565	0.911386603	0.597432253
5251	3614	F	1206	2002	42410	61	3	3	2005	2005	Adults	1.04609749	1.776475964	1.149325832
5252	4354	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.827818658	0.02319658	0.270946743
5253	4355	F	NA	2002	42319	19	0	0	2002	2002	Lambs	1.410366288	0.0292004	0.082386123
5254	4356	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.081441311	0.027199127	0.117410801
5255	5263	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.439955197	0.062338465	0.59092613
5256	3049	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.070014321	0.014008915	0.093164468
5256	3049	F	NA	2002	42424	71	1	1	2003	2003	Adults	1.315199576	0.277663865	0.428815744
5256	3049	F	NA	2002	42412	66	2	2	2004	2004	Adults	1.306224784	0.229171649	0.937333911
5256	3049	F	NA	2002	42404	57	4	4	2006	2006	Adults	1.510349612	0.293560972	0.843342805
5256	3049	F	NA	2002	42389	44	5	5	2007	2007	Adults	1.464842591	0.288056509	0.806145107
5256	3049	F	NA	2002	42391	48	7	7	2009	2009	Adults	1.335824721	0.137977519	0.347744516
5257	4296	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.371476173	0.043573183	0.096646747
5258	4513	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.25698748	0	0.068511075
5258	4513	M	NA	2002	42424	71	1	1	2003	2003	Adults	1.229587808	0.47165862	0.251864347
5258	4513	M	NA	2002	42412	66	2	2	2004	2004	Adults	1.066937672	0.395077491	0.376895933
5259	3610	F	NA	2002	42319	19	0	0	2002	2002	Lambs	1.100697815	0.044795512	0.281540172
5259	3610	F	NA	2002	42424	71	1	1	2003	2003	Adults	0.607524797	0.314870396	0.698326966
5259	3610	F	NA	2002	42412	66	2	2	2004	2004	Adults	0.326272622	0.376095529	0.876229101
5259	3610	F	NA	2002	42410	61	3	3	2005	2005	Adults	0.58764089	0.546413917	0.580263886
5259	3610	F	NA	2002	42404	57	4	4	2006	2006	Adults	0.924945671	0.654283612	0.655938877
5259	3610	F	NA	2002	42389	44	5	5	2007	2007	Adults	0.705159468	0.879966649	0.628291238
5260	4362	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.794761878	0.043165649	0.14358734
5260	4362	M	NA	2002	42424	71	1	1	2003	2003	Adults	1.962747335	1.028772405	0.167546875
5261	2979	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.596357869	0.04917521	0.291912311
5262	3373	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.276421228	0.016192122	0.086906984
5263	4352	F	NA	NA	42321	22	NA	NA	2002	2002	NA	1.622565722	0.243016898	1.191505829
5264	4356	F	NA	NA	42321	22	NA	NA	2002	2002	NA	1.107824922	0.770558003	0.381193294
5265	130	F	NA	NA	42321	22	NA	NA	2002	2002	NA	1.645959248	0.398736519	0.946623981
5265	130	F	NA	NA	42418	67	NA	NA	2004	2004	NA	2.011864546	0.547401425	1.26342253
5265	130	F	NA	NA	42389	43	NA	NA	2007	2007	NA	0.501634055	0.578829954	0.676439325
5266	4449	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.580447495	0.115159416	0.224482906
5266	4449	F	NA	2002	42389	43	5	5	2007	2007	Adults	1.815411733	1.468865113	0.833472156
5266	4449	F	NA	2002	42391	48	7	7	2009	2009	Adults	2.066379839	1.213945086	0.988370502
5266	4449	F	NA	2002	42377	35	8	8	2010	2010	Adults	2.692668563	0.914263152	1.17691067
5267	4167	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.335405453	0.022591996	0.184930288
5267	4167	M	NA	2002	42424	71	1	1	2003	2003	Adults	1.073057935	0.187731282	0.182684662
5268	5340	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.396866673	0	0.123368392
5269	4272	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.033308688	0.01173474	0.175401438
5270	4441	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.1849412	0.013372146	0.081839796
5270	4441	M	NA	2002	42412	66	2	2	2004	2004	Adults	1.070260757	0.088824744	0.710679706
5271	4501	M	NA	2002	42319	19	0	0	2002	2002	Lambs	0.080747256	0.014881741	0.063187569
5271	4501	M	NA	2002	42424	71	1	1	2003	2003	Adults	0.447048438	0.07215597	0.143202656
5271	4501	M	NA	2002	42412	66	2	2	2004	2004	Adults	1.511039472	0.343755703	0.367582651
5272	4455	F	NA	2002	42319	19	0	0	2002	2002	Lambs	0.486223282	0.010800097	0.077191752
5272	4455	F	NA	2002	42424	71	1	1	2003	2003	Adults	1.689697262	0.311596413	0.475755205
5272	4455	F	NA	2002	42410	61	3	3	2005	2005	Adults	1.959794344	0.423597725	0.583619255
5272	4455	F	NA	2002	42389	44	5	5	2007	2007	Adults	1.775332845	0.721488925	0.308160789
5272	4455	F	NA	2002	42382	37	6	6	2008	2008	Adults	2.391121771	0.645782028	0.349473883
5272	4455	F	NA	2002	42377	36	8	8	2010	2010	Adults	1.63165533	0.511021084	0.276027856
5273	4236	F	NA	2000	42320	20	2	2	2002	2002	Adults	2.233549781	0.463778785	0.805069995
5273	4236	F	NA	2000	42424	72	3	3	2003	2003	Adults	1.779581545	0.659284745	0.770026229
5273	4236	F	NA	2000	42404	58	6	6	2006	2006	Adults	2.39762111	0.855409419	0.734186621
5273	4236	F	NA	2000	42389	43	7	7	2007	2007	Adults	2.215496631	0.69157484	0.586085932
5273	4236	F	NA	2000	42382	37	8	8	2008	2008	Adults	2.49094414	0.550125754	0.53297484
5284	4494	M	NA	2001	42327	23	0	0	2001	2001	Lambs	0.789193405	0.02031642	0.151773146
5291	2441	F	119	2001	42327	24	0	0	2001	2001	Lambs	1.830861655	0.2638322	0.545584331
5293	2608	F	NA	2001	42319	19	1	1	2002	2002	Adults	2.550602092	1.471803055	0.996098459
5293	2608	F	NA	2001	42424	71	2	2	2003	2003	Adults	2.044986961	1.420501242	0.800950634
5293	2608	F	NA	2001	42377	36	9	9	2010	2010	Adults	1.70326352	2.200829467	0.756738311
5326	3270	M	1216	2001	42412	66	3	3	2004	2004	Adults	1.306964669	0.687366504	0.377640236
5332	3354	M	NA	2001	42321	22	0	0	2001	2001	Lambs	0.050319883	0	0.024622618
5340	3248	F	867	2001	42424	71	2	2	2003	2003	Adults	1.848937492	0.571042542	0.448652281
5340	3248	F	1594	2001	42405	60	4	4	2005	2005	Adults	1.588333364	0.716965381	0.60104768
5340	3248	F	1964	2001	42404	58	5	5	2006	2006	Adults	1.784787227	0.744445445	0.66097875
5340	3248	F	2322	2001	42389	43	6	6	2007	2007	Adults	1.684759213	0.834248685	0.903642434
5345	3326	M	115	2001	42327	24	0	0	2001	2001	Lambs	0.726371281	0.068224719	0.131146357
5346	3373	M	NA	2001	42327	23	0	0	2001	2001	Lambs	0.101535604	0.009521797	0.028286848
5359	3467	M	490	2001	42319	19	1	1	2002	2002	Adults	1.271785097	0.087136207	0.184066613
5397	NA	M	117	2001	42327	23	0	0	2001	2001	Lambs	1.639363688	0.294373373	0.549795041
5411	2912	M	480	2002	42424	71	1	1	2003	2003	Adults	0.692049047	0.67000207	0.575127254
5411	2912	M	848	2002	42412	66	2	2	2004	2004	Adults	0.745321654	0.970450623	1.086252942
5415	3312	M	NA	2002	42412	66	2	2	2004	2004	Adults	1.020333273	0.423527193	0.453285496
