ID	MOTHER	FATHER
5778	5156	5082
5779	3492	5696
5780	4406	4369
5781	4501	5702
137	NA	2222
657	NA	NA
5782	5660	3358
5783	4465	4607
5784	3805	4369
5785	5086	3333
5786	4287	4577
5787	4288	NA
5788	4241	6043
5789	4241	5428
5790	4216	5704
5791	4366	4177
658	NA	NA
5792	3991	4276
5793	3784	4388
5794	5146	4585
5795	3315	3333
5796	3315	3333
5797	4499	4369
5798	4499	5424
5799	4440	4463
5800	4477	6031
5801	4263	6043
659	NA	NA
5802	4263	4388
5803	3261	4758
5804	5161	5424
5805	4207	5424
5806	5159	5672
5807	4574	4463
5808	4574	4463
5809	5641	4758
5810	4358	5400
5811	4358	4276
660	NA	NA
5812	3336	5679
5813	NA	NA
5814	5813	5702
5815	3297	5670
5816	3297	4476
5817	4517	6246
5818	5457	5696
5819	4291	4607
5820	4567	4577
5821	4567	4577
661	NA	NA
5822	3295	4374
5823	4215	4369
5824	4149	5421
5825	4149	5702
5826	4097	4219
5827	2758	4374
5828	3490	6248
5829	3490	5095
5830	3326	5105
5831	5163	4219
662	NA	NA
5832	3653	5696
5833	5612	4177
5834	4449	5552
5835	3635	5135
5836	5119	4225
5837	4510	5096
5838	3270	6039
5839	5654	5296
5840	3295	5135
5841	5452	5413
663	NA	NA
5842	6741	5422
5843	NA	5269
5844	5487	6043
5845	NA	6249
5846	3302	NA
5847	5454	5139
5848	NA	5422
5849	5601	5693
5850	2682	5109
5851	5519	5150
664	NA	NA
5852	5563	5673
5853	5522	4476
5854	5616	NA
5855	5157	NA
5856	4677	4585
5857	4284	5679
5858	5137	4463
5859	2886	3333
5860	2886	3333
5861	5133	4219
665	NA	NA
5862	3682	4463
5863	2960	6290
5864	2960	5150
5865	3371	4225
5866	4404	5672
5867	3329	5415
5868	4505	5673
5869	3794	5704
5870	3794	6043
5871	5136	4388
666	NA	NA
5872	4512	5134
5873	3750	5689
5874	5661	5668
5875	5266	4276
5876	4504	3353
5877	4513	5470
5878	3611	4225
5879	3655	5679
5880	2839	5123
5881	4760	5520
138	NA	NA
667	NA	NA
5882	5503	4276
5883	3537	4369
5884	3580	4463
5885	4423	5679
5886	4350	3353
5887	4431	4225
5888	4431	4225
5889	5087	4373
5890	5110	4219
5891	3697	3353
668	NA	NA
5892	5528	4607
5893	5121	5679
5894	3708	NA
5895	3306	5093
5896	5167	5683
5897	5167	5082
5898	5557	5422
5899	5107	4219
5900	4642	4511
5901	3350	4202
669	NA	NA
5902	4674	5093
5903	4304	4219
5904	3478	4463
5905	3727	3358
5906	3366	5679
5907	5543	3358
5908	4272	5696
5909	3610	5175
5910	5493	4202
5911	3738	4463
670	NA	NA
5912	3808	5516
5913	5640	5421
5914	5518	4276
5915	5632	5400
5916	5486	4388
5917	5479	4225
5918	5533	4219
5919	5560	5155
5920	5496	6275
5921	3327	4585
671	NA	NA
5922	4304	4219
5923	5138	4225
5924	3478	4607
5925	5649	3353
5926	5498	NA
5927	5494	4463
5928	6490	5492
5929	5504	4177
5930	2759	4590
5931	5467	4373
672	NA	NA
5932	3320	4363
5933	5650	3333
5934	5455	4276
5935	5435	4390
5936	5598	4276
5937	5539	4276
5938	5562	4398
5939	5626	5701
5940	NA	NA
5941	5637	5118
673	NA	NA
5942	3256	4374
5943	NA	NA
5944	NA	NA
5945	5611	4225
5946	5638	4281
5947	5463	3358
5948	5600	4758
5949	5477	5623
5950	5130	5672
5951	NA	NA
674	NA	NA
5952	5494	NA
5953	3249	4300
5954	3614	6275
5955	3614	6275
5956	2871	4225
5957	2836	5511
5958	5556	4202
5959	3312	6043
5960	3817	3358
675	NA	NA
5961	4201	6248
5962	5265	4276
5963	2682	5109
5964	5442	5182
5965	5600	NA
5966	5551	5134
5967	NA	NA
5968	5499	4463
5969	5147	4369
5970	5293	5271
676	NA	NA
5971	4518	4219
5972	5273	4369
5973	4367	5696
5974	3842	5669
5975	NA	4281
5976	5603	4373
5977	4671	5097
5978	3056	6290
5979	4269	3358
88	NA	NA
677	NA	NA
5980	5264	NA
5981	4422	NA
5982	2912	4511
5983	4444	NA
5984	3599	NA
5985	4359	NA
5986	4515	NA
5987	5558	NA
5988	3629	NA
5989	3629	NA
678	NA	NA
5990	5458	NA
5991	4303	NA
5992	4290	NA
5993	3270	NA
5994	5148	NA
5995	4054	4463
5996	3585	5673
5997	4167	5703
679	NA	NA
5998	5251	3358
5999	3123	4225
6000	3283	4511
6001	132	NA
6002	3284	4373
6003	5174	NA
6004	4354	NA
6005	5263	5109
6006	4239	4463
6007	2979	5511
680	NA	NA
6008	2979	5511
6009	5655	NA
6010	4455	4607
6011	4727	6248
6012	3373	4219
6013	3606	5691
6014	5259	4585
6015	4352	NA
681	NA	NA
6016	4355	5103
6017	5596	6042
6018	4367	6042
6019	3475	3353
682	NA	NA
6020	4461	4225
6021	4361	NA
6022	5531	NA
6023	5151	4300
6024	4562	NA
6025	5555	NA
6026	NA	6038
6027	3655	4373
6028	NA	5679
683	NA	NA
6029	NA	NA
6030	NA	5412
6031	NA	150
6032	NA	NA
6033	NA	3353
6034	NA	NA
6035	NA	5326
6036	NA	5424
6037	NA	6275
6038	NA	NA
684	NA	NA
6039	NA	3353
6040	NA	4594
6041	NA	NA
6042	NA	3360
6043	NA	3364
6044	NA	2997
6045	NA	NA
6046	NA	4219
6047	3828	NA
685	NA	NA
6048	NA	NA
6049	5265	4276
6050	3256	4225
6051	3618	4377
6052	6051	5727
6053	4212	4300
6054	5127	4463
6055	3727	5158
6056	5604	4281
6057	4236	5082
686	NA	NA
6058	3618	4281
6059	3705	4225
6060	3705	4225
6061	5813	6027
6062	3708	3333
6063	3771	4369
6064	4305	3353
6065	5273	5679
6066	4642	4281
6067	4449	5158
139	NA	2341
687	NA	NA
6068	4404	4585
6069	5102	4276
6070	4477	4281
6071	5086	NA
6072	5660	4511
6073	5293	5254
6074	4359	6044
6075	5256	4225
6076	3842	6044
6077	4455	4463
688	NA	NA
6078	4149	5173
6079	4149	6248
6080	4284	NA
6081	5272	5095
6082	5115	4281
6083	2839	5878
6084	4452	5702
6085	4513	5683
6086	3991	3333
6087	4054	6032
689	NA	NA
6088	4505	4202
6089	3653	NA
6090	4501	4276
6091	5563	5141
6092	5133	4463
6093	5560	7306
6094	4465	4300
6095	5107	6248
6096	3687	4219
6097	3687	NA
690	NA	NA
6098	3490	4202
6099	3261	NA
6100	5266	5681
6101	3297	4463
6102	4050	3333
6103	3366	5155
6104	4207	6249
6105	4303	3333
6106	4303	3333
6107	4272	5704
691	NA	NA
6108	4287	NA
6109	4203	4300
6110	5650	4463
6111	4406	4300
6112	4406	5112
6113	4380	5414
6114	3580	5128
6115	4353	5624
6116	4353	NA
6117	4422	5416
692	NA	NA
6118	3537	4219
6119	5451	4281
6120	4239	4767
6121	5137	NA
6122	3315	5158
6123	3315	5683
6124	3738	4511
6125	5151	3353
6126	3306	6743
6127	3750	5552
693	NA	NA
6128	5147	5502
6129	5632	4585
6130	3697	5414
6131	5603	5158
6132	3467	5673
6133	4620	5158
6134	5654	5082
6135	4504	5668
6136	4518	5082
6137	5661	4388
694	NA	NA
6138	4263	NA
6139	5543	5669
6140	5528	5424
6141	4097	4463
6142	5474	5254
6143	5167	4219
6144	5163	4463
6145	4515	4225
6146	3817	5271
6147	3817	5111
695	NA	NA
6148	3329	4506
6149	5498	4371
6150	5121	5702
6151	5518	5569
6152	3611	4463
6153	4517	NA
6154	5159	5109
6155	5159	NA
6156	4574	5448
6157	4431	4371
696	NA	NA
6158	4760	4511
6159	4499	NA
6160	5153	5155
6161	4444	5704
6162	3808	3333
6163	4562	6041
6164	5110	4463
6165	4512	3353
6166	4671	6041
6167	5120	4607
140	NA	NA
697	NA	NA
6168	5340	4767
6169	5464	NA
6170	4391	5326
6171	5513	6044
6172	7035	7047
6173	5436	4390
6174	NA	NA
6175	5447	4463
6176	5441	4585
6177	5481	4281
698	NA	NA
6178	6735	NA
6179	5429	NA
6180	5477	5450
6181	5600	4369
6182	5429	NA
6183	5089	4511
6184	5455	5697
6185	5601	4511
6186	6490	6040
6187	NA	NA
699	NA	NA
6188	NA	NA
6189	4201	NA
6190	4201	5095
6191	5126	5270
6192	5176	4276
6193	5522	5507
6194	5602	4585
6195	5616	5679
6196	6736	5689
6197	4291	5424
700	NA	NA
6198	5494	6284
6199	4203	4300
6200	5129	5508
6201	5570	5476
6202	5536	5552
6203	5255	6031
6204	3687	4219
6205	4358	NA
6206	4353	5624
701	NA	NA
6207	NA	NA
6208	5148	NA
6209	4440	4219
6210	5468	4225
6211	4304	4511
6212	4304	4511
6213	3682	NA
6214	5533	6284
6215	NA	NA
6216	4288	4506
702	NA	NA
6217	4510	5679
6218	4358	5668
6219	5538	3333
6220	5499	4767
6221	5637	5144
6222	5555	5508
6223	NA	6249
6224	NA	NA
6225	5438	6284
703	NA	NA
6226	5638	NA
6227	3655	NA
6228	3655	4585
6229	5723	6038
6230	4677	6275
6231	4677	5134
6232	3784	4276
6233	5452	4371
6234	3312	4767
6235	5493	5400
704	NA	NA
6236	5611	6280
6237	7034	NA
6238	5178	4594
6239	NA	NA
6240	4356	NA
6241	5649	NA
6242	5251	5144
6243	4269	4511
6244	NA	4210
6245	NA	NA
705	NA	NA
6246	NA	3337
6247	NA	4598
6248	NA	155
6249	NA	4773
6250	NA	NA
6251	NA	NA
6252	NA	NA
6253	NA	NA
6254	NA	NA
6255	5509	4463
706	NA	NA
6256	5551	4390
6257	5138	5144
6258	5503	6005
6259	NA	NA
6260	5145	NA
6261	5435	NA
6262	5463	NA
6263	3635	NA
6264	3635	NA
6265	5467	NA
141	NA	NA
707	NA	NA
6266	5439	6028
6267	3614	NA
6268	NA	NA
6269	4674	4607
6270	5534	NA
6271	3373	6248
6272	3606	6288
6273	4361	6040
6274	5259	5460
708	NA	NA
6275	NA	2345
6276	5156	3353
6277	NA	3020
6278	NA	5254
6279	NA	4602
6280	NA	NA
6281	6737	5171
6282	NA	NA
6283	NA	4594
6284	NA	4594
709	NA	NA
6285	NA	4602
6286	NA	5411
6287	NA	4577
6288	NA	4603
6289	NA	NA
6290	NA	NA
6291	NA	4603
6292	3687	4252
6293	3687	4388
6294	5129	4252
710	NA	NA
6295	6068	4276
6296	5266	4388
6297	4449	4252
6298	4304	4767
6299	3256	4463
6300	5436	4388
6301	3727	4252
6302	3727	4252
6303	5265	5679
6304	4477	8805
711	NA	NA
6305	5089	5158
6306	5601	5450
6307	5126	4485
6308	3784	6040
6309	4212	6043
6310	5603	4276
6311	5555	4767
6312	4452	4252
6313	5133	5697
6314	3991	4767
712	NA	NA
6315	5550	5475
6316	3618	6280
6317	5604	4476
6318	NA	NA
6319	5600	4276
6320	4149	5679
6321	4201	5702
6322	4201	NA
6323	5145	5450
6324	5127	5466
713	NA	NA
6325	3705	5158
6326	3705	4607
6327	5429	4276
6328	5256	NA
6329	5522	5445
6330	3842	6279
6331	5491	6280
6332	5477	5679
6333	4404	5687
6334	5660	4276
714	NA	NA
6335	6735	6042
6336	6164	5564
6337	4501	4388
6338	5741	5082
6339	5899	5572
6340	5733	NA
6341	5551	5623
6342	6165	5450
6343	5102	5095
6344	5107	6284
715	NA	NA
6345	5447	6032
6346	5464	6032
6347	5463	5679
6348	4236	5480
6349	4207	6043
6350	5654	4388
6351	5115	NA
6352	5596	5296
6353	5650	5450
6354	4501	4463
716	NA	NA
6355	4380	4463
6356	3580	6275
6357	3580	6275
6358	6736	5704
6359	4353	5466
6360	4097	4252
6361	3315	4252
6362	3315	4252
6363	4465	NA
6364	5632	4252
142	NA	NA
717	NA	NA
6365	5441	6505
6366	4305	6280
6367	5176	5679
6368	3537	5082
6369	4440	5437
6370	4440	5112
6371	4620	5158
6372	5438	4281
6373	5272	5450
6374	4269	6284
718	NA	NA
6375	4455	4276
6376	5120	4506
6377	5273	6043
6378	5560	6089
6379	5121	4246
6380	6490	5572
6381	5156	6280
6382	5156	4388
6383	4504	5676
6384	5451	5123
719	NA	NA
6385	4284	6291
6386	5435	6284
6387	4431	5158
6388	4431	5437
6389	5086	5492
6390	5151	4476
6391	5439	4388
6392	3366	6279
6393	3366	5642
6394	3682	6040
720	NA	NA
6395	3297	6279
6396	5468	6283
6397	6067	5523
6398	4574	4463
6399	4054	6284
6400	5178	6043
6401	4505	6279
6402	4505	4276
6403	5570	6040
6404	5494	6511
721	NA	NA
6405	5638	5095
6406	4263	5470
6407	5723	5450
6408	5474	5158
6409	5528	5123
6410	5498	5111
6411	5563	5123
6412	4358	5158
6413	4760	4252
722	NA	NA
6414	4760	4252
6415	5514	NA
6416	4642	4388
6417	4499	6279
6418	4513	5112
6419	5159	6043
6420	5513	5428
6421	3808	6072
6422	5661	4463
6423	5147	6284
723	NA	NA
6424	5499	5642
6425	3817	6284
6426	5170	4506
6427	4287	4276
6428	5533	5552
6429	5518	5158
6430	3750	4388
6431	4562	5470
6432	4562	5095
6433	3312	4276
724	NA	NA
6434	6741	4252
6435	5467	6505
6436	3697	6279
6437	5163	5564
6438	5611	6280
6439	5148	4463
6440	4671	5470
6441	5493	6511
6442	5539	6279
6443	5110	5704
725	NA	NA
6444	4518	4276
6445	4518	5552
6446	5167	5095
6447	5167	5687
6448	5340	6516
6449	3306	6279
6450	5543	5434
6451	3056	6282
6452	3599	NA
6453	4239	5445
726	NA	NA
6454	4239	5158
6455	3467	5679
6456	5538	NA
6457	6115	5095
6458	3817	5642
6459	4358	5158
6460	5744	5688
6461	4510	6284
6462	6104	5480
6463	3327	NA
143	NA	1961
727	NA	NA
6464	6119	5559
6465	5873	NA
6466	5509	4388
6467	5452	5652
6468	4406	6082
6469	4512	6520
6470	4674	4463
6471	6118	4388
6472	5455	5093
728	NA	NA
6473	NA	NA
6474	NA	NA
6475	6489	5111
6476	NA	NA
6477	NA	6503
6478	5137	6291
6479	3611	4388
6480	3373	5488
729	NA	NA
6481	5259	5569
6482	5536	5095
6483	4391	4463
6484	5649	4388
6485	4050	4485
6486	6737	5158
6487	4517	NA
6488	5813	4276
6489	6741	6044
6490	3653	4373
730	NA	NA
6491	5602	NA
6492	5534	NA
6493	5293	5446
6494	5637	NA
6495	5153	NA
6496	4291	NA
6497	4347	5095
6498	6051	4506
6499	4444	NA
6500	4515	6505
731	NA	NA
6501	NA	4506
6502	NA	4585
6503	NA	NA
6504	NA	NA
6505	NA	NA
6506	NA	5128
6507	NA	5096
6508	NA	8805
732	NA	NA
6509	NA	4577
6510	NA	NA
6511	NA	3704
6512	NA	NA
6513	NA	NA
6514	7032	5687
6515	NA	5680
6516	NA	4767
6517	NA	4246
733	NA	NA
6518	NA	NA
6519	NA	5665
6520	NA	5682
6521	4449	5158
6522	5129	5158
6523	5555	5658
6524	3256	6288
6525	6051	6309
6526	6380	NA
6527	6350	6288
734	NA	NA
6528	3727	6284
6529	3727	6284
6530	6400	5750
6531	5265	6288
6532	5256	5095
6533	6050	5112
6534	5441	6504
6535	5455	6138
6536	5603	6280
6537	5127	6040
735	NA	NA
6538	5127	6352
6539	6052	6376
6540	3705	6152
6541	5126	6280
6542	3618	5112
6543	6490	7306
6544	5102	6070
6545	5102	5158
6546	5266	5158
6547	6144	5450
736	NA	NA
6548	5637	5158
6549	6067	5450
6550	5463	5112
6551	5159	NA
6552	5159	5171
6553	5441	NA
6554	5477	6284
6555	5477	5704
6556	4236	NA
6557	4452	4252
144	NA	2178
737	NA	NA
6558	6057	6510
6559	4455	5082
6560	6059	6288
6561	6054	4506
6562	6113	5523
6563	5429	7310
6564	5429	7306
6565	5089	5112
6566	5650	5082
6567	4444	4506
738	NA	NA
6568	4444	4506
6569	6104	6284
6570	5151	6070
6571	4406	5096
6572	4406	5096
6573	4440	5642
6574	5133	5466
6575	5176	5096
6576	4304	5158
6577	NA	NA
739	NA	NA
6578	4380	5677
6579	5273	6510
6580	4404	5095
6581	5178	NA
6582	5451	5450
6583	5563	5488
6584	5604	5704
6585	5604	5112
6586	4465	6510
6587	6118	5488
740	NA	NA
6588	4499	5446
6589	4499	5446
6590	5539	5095
6591	6164	5521
6592	5551	5691
6593	6068	4506
6594	4287	NA
6595	6498	6284
6596	5172	NA
6597	4510	NA
741	NA	NA
6598	4510	6138
6599	6313	6042
6600	6735	5521
6601	6154	5428
6602	5163	5569
6603	6119	5450
6604	5439	5095
6605	5813	5692
6606	5813	6043
6607	5447	6268
742	NA	NA
6608	4513	5488
6609	5153	5676
6610	4455	6042
6611	5435	5144
6612	5435	5475
6613	4263	5158
6614	4263	4252
6615	5293	4463
6616	5293	5750
6617	5464	5521
743	NA	NA
6618	5107	6284
6619	4477	4506
6620	5514	4463
6621	5137	4281
6622	5570	6100
6623	4359	5112
6624	5649	5572
6625	4515	5629
6626	5654	6367
6627	5654	5445
744	NA	NA
6628	5550	5112
6629	5638	7306
6630	5438	4767
6631	5272	6138
6632	6161	4246
6633	5120	6056
6634	5120	6439
6635	5499	5095
6636	5543	5082
6637	5498	4463
745	NA	NA
6638	5611	6291
6639	5086	5082
6640	5518	5112
6641	4518	7306
6642	5899	6506
6643	6150	4281
6644	5121	6515
6645	5741	4388
6646	5601	4463
6647	5613	6284
746	NA	NA
6648	5733	5697
6649	5522	6284
6650	5596	6284
6651	5494	4252
6652	5528	4506
6653	5528	5111
6654	5632	6275
6655	4642	5082
6656	4574	5096
6657	4574	6082
145	NA	NA
747	NA	NA
6658	6088	5445
6659	5602	5421
6660	5602	5492
6661	5723	7306
6662	3738	5158
6663	4284	5704
6664	5115	6505
6665	4050	5158
6666	4501	6506
6667	4501	5095
748	NA	NA
6668	5156	5704
6669	5156	4506
6670	5145	6291
6671	5600	6291
6672	6115	6291
6673	5534	6742
6674	5474	5158
6675	5468	5704
6676	5533	4506
6677	3611	6284
749	NA	NA
6678	5509	4506
6679	5110	5158
6680	5167	5112
6681	5661	7306
6682	5452	5158
6683	5147	5569
6684	4358	6280
6685	5467	5484
6686	6296	5144
6687	4671	4388
750	NA	NA
6688	5340	6130
6689	4620	5158
6690	4620	5158
6691	6095	6040
6692	5536	5158
6693	6127	6515
6694	3467	5704
6695	5264	6291
6696	3467	5704
6697	6351	7306
751	NA	NA
6698	5550	5112
6699	6092	5704
6700	6157	5466
6701	6374	4463
6702	4239	5112
6703	5538	6291
6704	6420	NA
6705	6136	6401
6706	6437	6170
752	NA	NA
6707	6386	NA
6708	6725	5428
6709	6137	NA
6710	5167	4388
6711	NA	NA
6712	4353	6042
6713	4674	4506
6714	6379	NA
6715	5176	5095
6716	6486	4388
753	NA	NA
6717	3842	NA
6718	5170	5450
6719	5560	5112
6720	4422	NA
6721	5255	NA
6722	5493	NA
6723	6489	6042
6724	6139	5158
6725	NA	4506
6726	3614	6042
754	NA	NA
6727	3306	4485
6728	6423	5523
6729	5503	5488
6730	5259	7310
6731	6735	4506
6732	6737	6268
6733	6736	4506
6734	5613	5158
755	NA	NA
6735	4303	5675
6736	4353	4590
6737	4054	4594
6738	4517	6279
6739	6741	6042
6740	5513	6018
6741	4567	4428
6742	NA	6280
6743	NA	NA
6744	7035	6279
756	NA	NA
6745	3373	6321
6746	NA	5692
6747	NA	8805
6748	NA	6043
6749	NA	NA
6750	7030	5171
6751	NA	5326
6752	NA	5122
6753	NA	7310
6754	NA	5123
146	2538	NA
757	NA	NA
6755	NA	5144
6756	NA	5421
6757	NA	4577
6758	NA	NA
6759	NA	NA
6760	NA	6280
6761	NA	5422
6762	NA	5470
6763	NA	5446
6764	NA	5419
758	NA	NA
6765	NA	6042
6766	NA	NA
6767	NA	4506
6768	NA	6130
6769	NA	4577
6770	7035	NA
6771	NA	5658
6772	NA	6519
6773	NA	4371
6774	NA	5687
759	NA	NA
6775	NA	5414
6776	NA	4176
6777	3708	5112
6778	5477	5446
6779	5477	5446
6780	5089	6279
6781	3705	5112
6782	5429	5179
6783	4449	5704
760	NA	NA
6784	6051	6310
6785	5266	5158
6786	6067	5658
6787	5265	5158
6788	5455	5658
6789	4406	6376
6790	6050	5112
6791	5603	5750
6792	6161	6288
6793	5133	5450
761	NA	NA
6794	5129	5112
6795	5604	6279
6796	5256	5569
6797	5127	6279
6798	5447	6743
6799	4236	4577
6800	4501	5112
6801	4501	5450
6802	6375	4463
6803	6054	5572
762	NA	NA
6804	5170	NA
6805	3708	5687
6806	6132	5112
6807	5086	5095
6808	5086	5095
6809	5102	4463
6810	5102	4463
6811	6095	4506
6812	4050	5687
6813	6068	4506
763	NA	NA
6814	5601	5445
6815	4444	6288
6816	4444	6505
6817	5273	5572
6818	4404	6594
6819	5560	6279
6820	4477	NA
6821	6489	6288
6822	6157	6608
6823	5272	6549
764	NA	NA
6824	5441	6070
6825	5596	6510
6826	5723	NA
6827	5464	5642
6828	5464	NA
6829	5570	6509
6830	5533	6070
6831	5159	5521
6832	5159	5476
6833	5538	6633
765	NA	NA
6834	5741	5179
6835	5435	5750
6836	5435	5750
6837	5600	5676
6838	6115	5082
6839	5499	5445
6840	5126	5475
6841	6452	5572
6842	4353	5642
6843	5650	6519
766	NA	NA
6844	4440	6279
6845	4440	6744
6846	5148	6284
6847	6088	6504
6848	5156	6279
6849	5156	6279
6850	4518	6284
6851	6113	5488
6852	6113	5488
6853	4284	5687
147	NA	1961
767	NA	NA
6854	5145	5750
6855	6736	NA
6856	5494	5446
6857	6052	5450
6858	5611	5658
6859	5611	5445
6860	6416	5658
6861	4287	6268
6862	5153	6283
6863	6119	NA
768	NA	NA
6864	5518	5082
6865	5522	6279
6866	4465	5704
6867	6334	5095
6868	6136	7310
6869	6086	NA
6870	5654	6752
6871	5550	5704
6872	6419	NA
6873	6486	5476
769	NA	NA
6874	5463	7310
6875	5163	7310
6876	6104	6282
6877	6490	5658
6878	5115	6518
6879	5555	5658
6880	5293	5475
6881	5474	6284
6882	5539	NA
6883	5110	5446
770	NA	NA
6884	4452	6376
6885	5637	6040
6886	5632	5450
6887	6735	6773
6888	6164	4506
6889	6144	6761
6890	6118	6518
6891	6118	4506
6892	6139	NA
6893	5172	6756
771	NA	NA
6894	6127	5704
6895	5514	5437
6896	5514	5437
6897	5551	5450
6898	5176	6279
6899	5563	5179
6900	4620	5158
6901	4620	5158
6902	6123	6279
6903	6296	6776
772	NA	NA
6904	4574	5112
6905	4574	4506
6906	3842	5112
6907	6303	5488
6908	5613	6505
6909	6400	6268
6910	5178	4463
6911	5452	5564
6912	5543	6747
6913	5873	5112
773	NA	NA
6914	5555	5658
6915	5468	5642
6916	5468	7692
6917	4642	5475
6918	5602	NA
6919	6741	NA
6920	6092	5158
6921	4510	5112
6922	6313	5112
6923	5498	6310
774	NA	NA
6924	4513	6756
6925	4513	6504
6926	5503	4506
6927	6725	5428
6928	5509	5112
6929	6386	5450
6930	5121	6751
6931	5638	6661
6932	6423	6286
6933	5513	6505
775	NA	NA
6934	5340	4463
6935	5899	6040
6936	5147	NA
6937	5467	5488
6938	6734	6510
6939	5151	6751
6940	5534	5095
6941	5255	5572
6942	6150	6570
6943	3611	5112
776	NA	NA
6944	4380	5521
6945	5167	NA
6946	4304	6084
6947	4304	6084
6948	6613	5082
6949	6602	5521
6950	6638	6765
6951	6632	6739
6952	6639	6754
6953	6327	NA
89	NA	NA
148	NA	NA
777	NA	NA
6954	6582	6557
6955	6580	5663
6956	6373	6376
6957	6624	6510
6958	6671	5750
6959	6563	5450
6960	6405	4506
6961	3467	6283
6962	6543	NA
6963	7035	5122
778	NA	NA
6964	5649	5564
6965	6567	6282
6966	6621	5475
6967	6498	6633
6968	6688	6730
6969	6379	6743
6970	6583	6279
6971	6390	5446
6972	6330	5552
6973	6676	6752
779	NA	NA
6974	6551	NA
6975	NA	NA
6976	6682	5521
6977	6566	5095
6978	6683	6286
6979	6556	NA
6980	6590	6773
6981	6653	6748
6982	6573	6574
6983	6649	6519
780	NA	NA
6984	6646	5488
6985	6640	6754
6986	6636	5434
6987	6732	6497
6988	5452	5564
6989	6727	5523
6990	6154	5082
6991	6057	NA
6992	5744	6163
781	NA	NA
6993	5493	5428
6994	4671	6629
6995	5649	5082
6996	5528	5158
6997	5528	6574
6998	6371	5446
6999	4455	5158
7000	4361	4506
7001	5536	5158
7002	6546	5428
782	NA	NA
7003	5733	5112
7004	4499	4463
7005	7025	6268
7006	7026	6288
7007	7027	6774
7008	7023	6070
7009	5120	5428
7010	7028	7021
7011	6319	5428
7012	7019	NA
783	NA	NA
7013	7032	5663
7014	7031	4577
7015	7033	5484
7016	7034	6279
7017	7036	6290
7018	6093	5642
7019	7023	NA
7020	7026	5697
784	NA	NA
7021	7031	5082
7022	7032	6040
7023	NA	4177
7024	NA	NA
7025	7036	5704
7026	7023	NA
7027	7023	7698
7028	NA	6043
7029	NA	NA
7030	7042	5254
785	NA	NA
7031	7032	5565
7032	NA	3328
7033	7025	4246
7034	4291	6275
7035	4353	NA
7036	2708	2735
7037	5438	5095
7038	5813	5450
786	NA	NA
7039	6558	6739
7040	7042	6070
7041	6307	5523
7042	NA	2932
7043	NA	5476
7044	5451	5434
7045	3	6772
7046	NA	NA
7047	NA	3353
7048	NA	5093
149	NA	2340
787	NA	NA
7049	NA	5437
7050	NA	NA
7051	NA	7311
7052	4422	6510
7053	NA	NA
7054	5153	6283
7055	6050	6288
7056	5129	5095
7057	5266	5112
7058	5603	4463
788	NA	NA
7059	5604	5670
7060	4449	5750
7061	5089	5112
7062	5429	5492
7063	4406	5572
7064	6054	5428
7065	6639	5658
7066	6648	6753
7067	5455	7046
7068	5272	6279
789	NA	NA
7069	6546	6040
7070	5176	5750
7071	5477	5112
7072	5477	5112
7073	6416	5750
7074	5514	6557
7075	NA	6275
7076	6386	5450
7077	5265	6288
7078	6563	6288
790	NA	NA
7079	5340	5158
7080	5463	6279
7081	5439	5112
7082	5115	5704
7083	5133	5158
7084	6095	5437
7085	5550	5704
7086	5441	6574
7087	6733	6535
7088	5145	5158
791	NA	NA
7089	4455	5112
7090	4477	4463
7091	6541	7297
7092	5601	6509
7093	5733	5484
7094	6104	5428
7095	6303	5082
7096	6161	5658
7097	6161	4463
7098	6646	7048
792	NA	NA
7099	5156	4463
7100	5156	4463
7101	4440	5750
7102	5435	5082
7103	5435	5082
7104	7075	6654
7105	6157	5521
7106	6139	5450
7107	5474	6283
7108	6423	6823
793	NA	NA
7109	6452	5082
7110	5637	5450
7111	5637	7696
7112	5137	7046
7113	5543	6283
7114	5543	6591
7115	6621	6843
7116	6390	6742
7117	5178	5704
7118	6551	5704
794	NA	NA
7119	5873	5704
7120	6498	5112
7121	5509	5082
7122	5533	5704
7123	6123	6680
7124	5167	5750
7125	5167	6279
7126	5538	6504
7127	5528	5428
7128	5528	5428
795	NA	NA
7129	6164	5112
7130	6164	5446
7131	6400	NA
7132	6057	5687
7133	5899	7050
7134	5110	5158
7135	5256	5658
7136	6052	6286
7137	4674	6742
7138	6614	5112
796	NA	NA
7139	6636	5428
7140	6732	5428
7141	5468	6504
7142	6556	5082
7143	6136	5488
7144	6132	5687
7145	6115	5437
7146	6486	NA
7147	4452	6070
7148	6144	5158
150	134	2244
797	NA	NA
7149	5163	6780
7150	6086	5095
7151	6624	5428
7152	4236	5687
7153	6583	6284
7154	5518	5704
7155	5563	6279
7156	4404	5112
7157	5650	5475
7158	5170	5095
798	NA	NA
7159	4444	6284
7160	5494	5446
7161	6490	5521
7162	6327	6751
7163	5551	5488
7164	5654	5475
7165	6566	7300
7166	6113	NA
7167	6113	7050
7168	4620	5158
799	NA	NA
7169	6602	6284
7170	6682	6287
7171	5147	5158
7172	5464	5112
7173	5499	6751
7174	6127	7301
7175	6334	5434
7176	6319	5112
7177	6088	6510
7178	5447	5428
800	NA	NA
7179	6092	6376
7180	6119	6753
7181	5451	5112
7182	5539	6745
7183	6405	6279
7184	5159	7297
7185	4050	5750
7186	4050	5434
7187	6313	6450
7188	6653	5158
801	NA	NA
